Date,Weekday,Energy_3d,Energy_10d,Energy_50d,Energy_delta_50d_3d,Energy_delta_50d_10d,Temp,Precip,Temp_7d_avg,Precip_7d_avg,Last_Year_Usage,30d_MA,8w_DayOfWeek_Avg,Mean_Diff,Std_Dev_Diff,Anomaly_Flag
9/13/21,Monday,903.1531854267497,965.9773947881281,1552.697443066212,0.71919611,0.607384864,21.65425652307789,19.548763684080246,22.62735172508277,14.157978886635009,1050.8659123455009,998.2637260674105,1142.8442030632982,4.014641418669949,5.468488084078542,0
9/14/21,Tuesday,1253.3822298373245,839.6039125,1558.8448258026988,0.243710648,0.856643118,27.25500719065668,19.28706468071973,22.166750251027185,15.019388733495928,1816.2543903238309,1006.2812669346848,1010.6686741466548,-14.52498397,4.156782829377761,0
9/15/21,Wednesday,858.4661068762439,1308.2925456409575,1453.1184399367355,0.692691684,0.110698402,24.397085205687016,3.2745791575834193,21.656017857733044,12.728761085720354,1418.6663116246161,1008.7484356834217,987.7983508416798,5.216912595809831,6.251940949977435,0
9/16/21,Thursday,1088.7638856292456,1351.8310320605294,1343.2468668827207,0.233735693,-0.006350028,14.613119615076208,5.988462496062132,20.401501382913768,10.96764330461282,1602.3557957300989,1016.4759232661297,1027.1165764031255,-26.75684649,4.7820096785772375,0
9/17/21,Friday,1154.9268106858674,1084.697919854656,1361.891789536748,0.179201813,0.25554937,26.882482250097688,2.0030999501353386,21.96500052502588,9.817013240159055,1623.7451676208932,1017.1094986294273,1049.4775294394583,4.922394645,1.907815359392655,0
9/18/21,Saturday,814.6139056843834,681.7915416,1316.7616169037515,0.616424183,0.931325833,21.565660700065777,5.434351977963594,22.223687297062444,8.321605572648926,1647.0682308395592,1015.7990730303544,1056.6936835457752,-9.950849679,2.000264721474966,1
9/19/21,Sunday,988.0949288,1090.7511103495035,1333.6355583539112,0.349703879,0.222676324,23.43532897929458,16.31911578830413,22.828991494850836,10.265062533549798,1512.3816208059993,1013.959180059396,935.5952570336736,-4.475971905,4.987902962721829,0
9/20/21,Monday,351.74653198618546,1278.3608010805092,1486.564341990129,3.226237381,0.162867589,27.332704296393015,7.566312143,23.64019831961014,8.553283742010505,1559.112120357349,992.0469188595766,1048.936637881355,6.518839479369677,3.4577300655327443,0
9/21/21,Tuesday,795.1224717,904.2176862451743,1356.8480021778496,0.706464162,0.500576712,14.442098752432244,1.7679393429351675,21.80978282843522,6.050551550898425,1557.8044101210805,989.5616702347202,972.2143343404924,4.4725215549225075,3.934732294445304,0
9/22/21,Wednesday,949.4863697,1236.6719839558311,1636.410413142524,0.723469094,0.323237232,19.820872106467686,6.844510495578091,21.156038099975312,6.560541742,1373.9434398441106,973.5849219632637,968.6079548991996,-0.079812044,6.876830843578229,0
9/23/21,Thursday,750.4433636,1196.938030165401,1797.4492310671853,1.395183059,0.501706175,17.342727243203925,19.627666684825602,21.545982046850703,8.508999483292445,1148.3889617125606,961.0402406,899.6037095876362,9.690405516353497,6.518065353734437,0
9/24/21,Friday,1326.482260786327,1315.8582999202176,1383.9893517259914,0.04335308,0.051776891,12.16070287317272,12.593671905184058,19.44287070728999,10.021938334013692,1256.162834446961,985.4239332053062,1076.015549,-17.00176013,8.595467681154716,0
9/25/21,Saturday,713.9717244078735,1223.9160736828308,1547.8809001070754,1.167986276,0.264695295,21.733549888024598,8.323218928123154,19.466854876998394,10.434633612607914,1479.1524041003931,974.6466285871059,992.5510080922444,2.0441437150141377,4.367328910519871,0
9/26/21,Sunday,911.9911026606032,1005.3862118236889,1599.9370220605867,0.754334025,0.59136559,32.55778275792212,3.33077027,20.77006255965947,8.579155681413809,1342.638668620723,976.1249084409152,900.7441008,-7.901701309,3.717706731094268,0
9/27/21,Monday,1026.1481154572182,1439.3143003328983,1594.400454183855,0.553772238,0.107750026,10.799611277471236,19.723535945673895,18.408192128384933,10.315901938895053,1343.100785522093,971.3136233908476,1035.9203710308623,9.180314686799862,5.836377929,0
9/28/21,Tuesday,1288.254657813223,1168.294085394606,1515.1910535832176,0.176158025,0.296926067,19.83859694475265,16.416980185262574,19.179120441573563,12.40862205922754,1859.850209137239,986.2055835741731,1016.1278976831538,6.870670696361197,3.8784110615200498,0
9/29/21,Wednesday,712.8275697641121,1194.5390920980137,1648.5364836719446,1.312672172,0.380060723,23.20271467537387,5.629546049018388,19.66224080856016,12.23505570971901,1671.7789593319746,977.3980788427561,913.7371706073819,7.233482189,3.9438777739485253,0
9/30/21,Thursday,1232.632750430992,1013.3464081853608,1596.4497905361313,0.295154449,0.575423545,20.615391008280906,1.4013739144237891,20.12976420357116,9.631299599661606,1449.5848068180053,981.7859219972528,948.0034337549495,16.453818327071346,4.595796812136328,0
10/1/21,Friday,1002.0466122039174,1111.343549761698,1252.4675155345403,0.249909436,0.126985005,19.434359737421296,1.1325111475511607,21.168858041320956,7.993990919999765,1634.4069891310883,976.0824411095825,1082.191841,11.263475324349777,8.305497911633758,0
10/2/21,Saturday,803.6982697904098,1023.0394571946198,1673.8312128778546,1.082661212,0.636135538,13.503918182770878,2.4075629901106765,19.99319636914185,7.148897214569411,1415.9462788818198,977.5410261496347,980.1473805117731,-1.574213338,6.407931610257253,0
10/3/21,Sunday,1092.4206948526542,1165.4107880153153,1677.4581674533483,0.535542283,0.439370722,21.163933714700818,11.615371672288433,18.365503648681663,8.332411700618417,1522.1446868372993,982.8517242169962,910.2498341508427,-0.012678535,6.617640805,0
10/4/21,Monday,1039.811939114694,1542.3416960284687,1347.3427791642837,0.295756212,-0.126430425,16.21618011492037,18.575268424109847,19.139299196888686,8.168373483252124,1588.3257296837833,987.3450909285591,983.0303992533613,6.009383807117264,8.215708673616493,0
10/5/21,Tuesday,879.9566245682411,925.6197714137288,1507.5875670895205,0.713252137,0.628733108,9.050391475107233,9.934868560119689,17.598126986939338,7.242357536803141,1416.4788064456243,987.6991732979918,1047.8041055689778,1.3617467474782943,6.80506592,0
10/6/21,Wednesday,1013.9604169980038,877.2877204246518,1636.665798562214,0.614131845,0.865597523,25.972961102568654,16.858909649123945,17.993876476538595,8.846552337,1362.9498904925808,976.3948255960513,898.3257179727696,7.051733219097177,2.7371887797299252,0
10/7/21,Thursday,922.9372806,1494.2340654987217,1458.1372360841276,0.579887677,-0.024157413,24.79192909921021,8.917732397196156,18.59052477524278,9.920317834,1744.7863636937009,971.1261902105666,978.6884906131468,-22.30320425,6.774764728282268,1
10/8/21,Friday,1022.7034690502496,1158.1352645696268,1714.5956095532024,0.676532506,0.48047958,20.25830488,14.171670915356504,18.708231224790513,11.783054944043608,1622.8225934396214,980.2888655,1096.8280712404269,18.80803518793316,7.028509714230514,0
10/9/21,Saturday,1132.4261349042094,1066.1854522680167,1972.7744989238722,0.742077861,0.850310839,21.145373441028514,14.637454745730016,19.799867690255887,13.530182337703513,1049.0778243414566,978.5839903909169,969.4768824506152,0.6102858355632086,6.303729705386191,0
10/10/21,Sunday,1317.2033632290704,1407.9809374792153,1342.8027934730035,0.019434683,-0.046291922,25.371590063577806,3.479274118066773,20.400961454381168,12.367882687100419,1366.372813993678,975.0097278518019,948.2932541,-16.22465331,4.609116252414231,0
10/11/21,Monday,752.4369002346302,1078.8768920526272,1223.791079369245,0.62643682,0.134319484,21.121698283890414,7.224321179516235,21.101749764234032,10.746318795015616,1343.7455000611212,959.8745227892817,979.0286312309228,-9.137933516,6.092663412003502,0
10/12/21,Tuesday,1426.6066749312533,1565.2019427093874,1560.763719120975,0.094039266,-0.00283556,24.520087773806573,12.746043130760478,23.31170637833394,11.147915162250017,1375.7723822375203,984.2238783933503,1119.0125326668835,-21.29327051,4.959520557404708,0
10/13/21,Wednesday,609.5824400954996,1335.5851742678537,1644.3125010252288,1.697440728,0.231155102,18.51258899563075,1.4139321636873237,22.245938934485668,8.941489807,1672.480457751779,974.4381868823087,832.5335792613402,-10.9023508,3.0438232475031004,0
10/14/21,Thursday,969.6429809928833,1102.4177183708593,1453.826725231046,0.499342288,0.318762118,26.559918692869733,7.2308037552591315,22.498508876437025,8.700500001,1503.8411936007383,964.9802119208273,993.1530290301855,-1.422484286,3.5407327093296845,0
10/15/21,Friday,1117.6634412969154,1631.4616426531006,1790.6521326642069,0.60213895,0.09757538,21.603928629663418,10.695989325623849,22.690740840066745,8.203974059806258,1222.074065828891,973.6201230681831,1106.1245366629919,15.14714612494403,6.407445637798563,0
10/16/21,Saturday,1056.1983735470064,1078.8570153993323,1232.2788400553502,0.166711549,0.142207746,20.97025971802937,19.924489860892773,22.66572459392401,8.959264790543795,1423.3570326082768,972.5346059987751,975.3623831463958,4.1067458541980075,3.1883596411543147,0
10/17/21,Sunday,875.4600960358812,1348.4190744018615,1638.5837246063222,0.871682938,0.215188776,13.64969455643984,9.490671252448815,20.99116809,9.81803581,1608.3475295232379,963.2190488437756,949.0157747717205,2.328606119645757,3.3768929130474716,0
10/18/21,Monday,958.3755499,1259.8585160812984,1378.8278358482214,0.438713494,0.094430699,21.434779271508543,16.321135142286472,21.03589394827832,11.11758066156555,1456.0709968932492,968.0111036519141,920.2269727388577,-11.35104521,6.506768919969385,0
10/19/21,Tuesday,901.3998130682335,1460.3482578797596,1843.8755812414593,1.045569074,0.262627302,15.840225412527744,8.641345701332355,19.79591361095277,10.531195314504387,1371.0648097673018,965.1212664612673,1090.8395337424624,-8.244853057,5.267578125730211,0
10/20/21,Wednesday,882.1270486111576,1512.3022393453705,1898.5030706336238,1.152187798,0.255372783,16.808586367357528,15.927814452394177,19.552484664056596,12.604607070033937,1566.2438557477058,982.8006170154331,868.4280250041751,-7.469276934,6.154386634375456,0
10/21/21,Thursday,1169.920419404205,1206.4008298131532,1346.6686824433305,0.151077167,0.116269692,15.923121858419394,11.908296032402168,18.03294225913512,13.272820252482944,1823.6384978878154,995.2938819378019,1009.7317235864755,-7.061286122,2.5419641268936286,0
10/22/21,Friday,1071.4030971930094,1049.3164259307632,1390.0885728182839,0.297446849,0.324756326,14.668825340503876,17.731908830047967,17.042213217826614,14.27795161025782,1592.2849665917038,999.3577728535232,1131.594585431328,-3.515368762,6.098859014871527,0
10/23/21,Saturday,861.4180809478692,1291.9944285878232,1671.9175773959605,0.940889812,0.294059433,30.62385701508481,8.218851047002198,18.42129854597739,12.605717493987736,1760.1883026063397,1003.056930098218,936.7288098949738,-2.760110617,3.679943702178514,0
10/24/21,Sunday,1179.919975,1064.4569260495787,1422.573870042097,0.205652841,0.336431597,26.656695309942016,12.086088396429577,20.279441510763416,12.976491371699272,1384.4771564270193,998.1715205748953,991.3187901183693,-3.390783736,2.9662320289043103,0
10/25/21,Monday,1061.4599041753218,1602.6774495053246,1490.9177564135523,0.404591686,-0.069733116,29.601837510721307,12.600373612376547,21.446164116365242,12.44495401028357,1498.3275777751878,1009.754459900477,930.7778717974454,-6.713242303,3.989310215599406,0
10/26/21,Tuesday,1162.572423767792,1227.3070662165476,1505.0776841084821,0.294609827,0.226325282,13.88552490222218,8.347658836009465,21.166921186321584,12.40299874380887,1494.2896030928634,1018.1071706040499,1098.536404738925,1.350531658122264,7.724129913854955,0
10/27/21,Wednesday,1125.9257683847225,1126.9356897375783,1116.0653687604688,-0.008757593,-0.009645911,20.356268749554463,2.8862408737496303,21.673732955206862,10.539916804002507,1523.7358168135383,1021.433092,862.5248661980124,-3.144147834,4.271091730102117,1
10/28/21,Thursday,834.2009978155855,1236.9360611729817,1497.2324507811525,0.794810189,0.210436414,13.532461873979521,1.871188138246711,21.332210100286883,9.106044247694586,1588.1039212761832,1006.2979703683789,1019.0142584898181,-15.95567246,9.402781425,0
10/29/21,Friday,887.963792,930.5747420940606,1362.0544451871651,0.533907641,0.463670121,16.52152561401468,0.333431012,21.596881567931284,6.620547416543827,1316.2061757890444,1012.1358444415952,1125.9525903224273,0.34381822257935113,0.8756437905037062,0
10/30/21,Saturday,1149.4587210246523,1005.6771922978696,1401.3754355200456,0.219161167,0.39346447,15.409365082917127,17.47068528490429,19.42338272047876,7.9422380219584126,1629.4665371026958,1009.3633767947173,967.2847828020792,-1.167639978,1.9074441620371752,0
10/31/21,Sunday,1122.0740530866929,1440.0827815888852,1788.7264006937628,0.59412509,0.242099707,26.197920032207808,4.729498244773891,19.357843395088157,6.8912965717218855,1174.4228122089567,1013.3642914908098,1022.9112775685486,-15.79627453,7.648370474291116,0
11/1/21,Monday,995.8196812071703,1068.6211442057208,1248.6986211441488,0.253940492,0.168513863,18.01885161,4.230134985635361,17.703131123483853,5.695548196473145,1232.8486674986636,1019.7683385380351,886.1189759413143,-5.913014467,8.151209118311467,0
11/2/21,Tuesday,1023.4654766617564,990.6178034636121,1662.6410373495955,0.624520881,0.678388003,25.34189666847008,14.72070800852131,19.339755661519266,6.605983792546266,1927.1252202346461,1017.4698312650052,1091.3450465476208,5.970725610113586,3.2730855256232134,0
11/3/21,Wednesday,1255.532979157685,1307.3305505054573,1444.2074139336382,0.150274376,0.104699506,23.02060444794259,6.400322261747835,19.720375047003284,7.107995419403151,1397.9758521042247,1024.6605325997714,925.9885875,-11.36449939,5.137787233445709,0
11/4/21,Thursday,881.6857222,1437.1408309325993,1444.0479663008332,0.637826189,0.004806165,31.518193760523943,10.120893848236731,22.289765316509634,8.286524806544582,1645.9038701972404,1024.7181691885914,981.2784250925529,-12.4217907,6.424379837006553,0
11/5/21,Friday,1109.4194762340076,1343.7906621330133,1658.0743792103422,0.494542339,0.23387848,12.60277888430138,3.250221305949126,21.729944355122022,8.703209134,1839.6580784853913,1027.9001378297914,1086.5761199263625,-3.24883622,4.541248625,0
11/6/21,Saturday,959.5614695132211,1399.2095371611633,1568.010258913778,0.634090476,0.120640059,26.296166198933996,19.194914429239386,23.28520165741014,8.949527583443379,1037.1087842443048,1029.1209441259773,936.4183349774531,6.229322698,5.2997341827755555,0
11/7/21,Sunday,956.4637593545559,1048.6409822861078,1614.1225994439062,0.687594102,0.539251876,25.732204352003638,17.031628000344746,23.218670845952406,10.706974691382072,1725.249236031142,1026.9129538027876,1055.4534966367185,18.10327590722696,5.0218660264863795,0
11/8/21,Monday,1219.7553703974381,915.6378666516313,1693.6369321065722,0.388505411,0.849679872,15.133105809864826,17.275792459300064,22.80642144600578,12.570640044762744,1629.7887212518542,1029.8239283192283,925.6942490626503,6.589353548536838,2.0371060406944177,1
11/9/21,Tuesday,1165.083269797606,1500.2667303910973,1433.7383233633354,0.230588715,-0.044344386,25.03566668,8.135474971440104,22.76267430513374,11.629892468036855,1828.079456186608,1024.7532585381794,1080.3076765426558,10.84827740156108,4.310677428075963,0
11/10/21,Wednesday,1162.7019272001278,1135.464032231573,1377.552653,0.184785731,0.213206772,21.680724815131143,15.247224274143456,22.57126292901782,12.893735612664802,1263.6953676670746,1038.4287594370296,964.0180649915845,3.4669762850166363,5.024730190273065,0
11/11/21,Thursday,1261.0957614308659,1149.8333967089904,1282.9698946884405,0.017345339,0.115787642,18.86261870023296,2.877523107795603,20.763323634690533,11.858968364030355,1790.2509313909227,1032.9117289870167,1002.8199095677555,-6.851159796,5.206243668216112,0
11/12/21,Friday,1004.2007683265518,1465.6388283698116,1334.9178940042088,0.329333671,-0.089190414,15.880322565140002,0.17238005183560556,21.231544160524624,11.419276756299853,1352.117113679462,1046.065673261385,1067.735364631448,6.517110765969125,1.538987782761819,0
11/13/21,Saturday,1136.3905942589927,1311.246001880132,2089.8188850617453,0.838996992,0.593765687,16.40445274275407,0.3994586515605625,19.818442238213205,8.734211645202878,1710.9555628553314,1051.623927036922,976.6404210492793,-0.856080489,6.507387799108022,0
11/14/21,Sunday,937.9466486813088,1291.1775544163215,1748.9359161473574,0.864643281,0.354527819,30.24906047892963,11.732034748091209,20.463707399202633,7.977126894880944,1492.795792849112,1045.6333672830685,1049.1849616234272,3.7703383782801305,5.258987305792189,0
11/15/21,Monday,1064.8332704976883,1633.0004689802167,1229.7851267583958,0.154908624,-0.246916856,20.003414094787413,9.107898104958815,21.159465725620148,6.810284844260765,1654.1537612870277,1045.9211971814245,1014.8300913765883,-9.460298264,2.8892275573165325,0
11/16/21,Tuesday,973.9713891264631,1071.2963539239713,1235.508408651286,0.268526388,0.1532835,23.910650007657296,10.360306978170396,20.998749057804645,7.128117988079379,1509.7738366610306,1049.2049069511106,1102.663791216821,4.664458008,8.598128468047307,0
11/17/21,Wednesday,1019.3991929985436,1385.5680256162475,1596.3732123436982,0.565994189,0.152143513,16.045503091662233,0.1492628083443881,20.193717383023372,4.971266350108083,1132.1196831626542,1051.2390283867771,972.7571679012316,-1.205081968,4.306830836762361,0
11/18/21,Thursday,1119.0314050873826,1211.402624979417,1609.4529594755934,0.438255399,0.328586323,16.100735268891807,8.453732393148513,19.79916260711749,5.767867676587069,875.8911954112407,1058.4934147874155,1048.8934147527996,2.3125774718408367,4.436705235490138,0
11/19/21,Friday,836.3558633533055,1253.7184557726514,1609.7767670634728,0.924750979,0.28400181,25.40992404624971,14.361363224017216,21.160534247276022,7.7948652726130145,1541.9831067966982,1056.9677086121537,1006.4695649523204,-0.850731748,6.283418490382654,0
11/20/21,Saturday,1418.477455137092,1505.6936852825063,1449.0088412892605,0.021524055,-0.037646996,13.252118942242339,8.853874039348717,20.710200847202916,9.002638899439892,1447.2529924737305,1065.2529431365833,1064.7036373904316,-2.772031153,8.768002275139715,0
11/21/21,Sunday,798.7965237000597,1301.5671512579247,1474.909148,0.846414079,0.13317945,17.923931160473643,14.644384126244445,18.94946808742349,9.418688811,1579.6441902840588,1056.166057353485,1035.035639253359,4.846907796184085,6.362079192089044,0
11/22/21,Monday,757.1622774424536,1307.6592158099265,1565.5759048318714,1.067688726,0.1972354,20.17013705536116,4.660379287936696,18.97328565321974,8.783328979601482,1449.569306831285,1052.6908639033043,981.2068616247427,-4.060911289,6.652219673387741,0
11/23/21,Tuesday,1231.6221747000136,1414.5014674619604,1517.178601258666,0.231853918,0.07258892,20.556863009200264,16.26284008963451,18.49417322486874,9.626547995524927,1903.615476543564,1054.4142705570832,1095.584731,-15.8868813,2.996756269019204,0
11/24/21,Wednesday,1158.3325387925872,1127.0094540914229,1056.139925450493,-0.088223899,-0.062882816,19.10453357491922,11.768624809069046,18.931177579619735,11.286456852771305,1546.1074255656608,1057.6433583776588,1028.445289029791,-18.73970076,5.173919404074339,0
11/25/21,Thursday,1124.8239634104311,1032.1580665321987,1454.0400738849612,0.292682341,0.40873779,21.979098905479617,4.215261988598124,19.770943813417993,10.68096108069268,1410.6104544834668,1056.3850763657467,1035.4173163752293,1.844165694269777,3.9354765476568483,0
11/26/21,Friday,1125.6691018528559,991.0381611957932,1329.7187131479373,0.181269621,0.341743199,23.464278779089057,4.734409517076658,19.49299449,9.305681979701172,1567.4726132693731,1056.3765208146845,1021.9223761584376,-4.472178147,6.408259696098551,0
11/27/21,Saturday,997.5506454306171,806.7286821247997,1535.0422837817025,0.538811378,0.902798695,23.67318772729665,12.56060929139074,20.981718601688517,9.835215587135746,1414.265040623739,1061.8215090685187,1088.9351843454576,-17.29099177,6.5939315910198495,0
11/28/21,Sunday,820.5491257028336,1611.2414259880643,2097.0518005206823,1.555668801,0.301513086,15.070980956660867,16.598791864248867,20.574154286858118,10.114416692564948,1518.5860468227975,1059.574353526593,1001.0516931096315,1.0653496705378047,8.266459033039881,1
11/29/21,Monday,1015.1609116387452,979.3583268556633,1573.4963330948608,0.549996966,0.606660494,18.579224510356013,8.312555640583103,20.34688107,10.636156171514434,1256.5039625528332,1055.097759880396,978.1254831902492,-0.93874555,0.6833161662217382,0
11/30/21,Tuesday,864.5676576975777,1155.7492752828457,1437.2940627655205,0.662442551,0.243603689,25.97381430938469,5.166008582551845,21.120731251883733,9.050894527645484,1498.282959628079,1046.5142133674258,1093.6611099688369,-4.996135932,3.738843675,0
12/1/21,Wednesday,1195.0239466835503,1144.6373400222158,1684.3603003954504,0.409478283,0.471523112,24.47323593786936,17.34023213821201,21.88768873230518,9.846838431808765,1404.429520792965,1053.1543555499718,1051.0782302404843,2.4680931818085257,7.6004978885040835,0
12/2/21,Thursday,970.5885236995723,1261.48134,1596.5375774418426,0.644917015,0.265605385,13.135702742594681,13.385365835016698,20.624346423321615,11.156853267011416,1275.452674926264,1051.3917904512323,1041.373722,13.150940101078039,2.1969403061349633,0
12/3/21,Friday,834.9005606414977,1363.1474425078593,1584.0188980903683,0.897254563,0.162030496,21.757399501761007,8.961709746,20.38050652656047,11.7607533,1895.1471736145286,1037.370709834026,998.4470126073436,12.845907186851392,6.611302065787344,0
12/4/21,Saturday,935.7228316694013,1372.094697671949,1621.3701186431342,0.732746134,0.181675085,10.108873753125948,9.758003905586037,18.442747387393222,11.3603811,1283.2529260119668,1039.1719468152448,1064.3472714411064,1.4376464310858494,7.268001001629499,1
12/5/21,Sunday,1082.5862908551248,1083.3845122862124,1911.3087129659084,0.765502417,0.764201621,20.234674510301847,4.085129358727928,19.18041789505622,9.572715029,1501.3928446883874,1038.2775073026155,971.7245590628884,-0.847104329,4.943320309267079,0
12/6/21,Monday,887.2550894,1166.5756572427176,1273.8223129348169,0.435688933,0.091932876,29.488835083729885,12.536052601296879,20.73893369125249,10.176071738150418,1339.4383930102485,1035.8672946334816,994.9777568408209,1.5773520761168094,2.157070625686949,0
12/7/21,Tuesday,835.5559208867137,1256.5159900976598,1594.726415362291,0.908581312,0.269165238,15.260536413655068,7.174850210857773,19.208465420433974,10.463049113622692,1559.4078941759751,1031.8370333512203,1019.7797657132695,3.0900693277434828,4.756960643599524,0
12/8/21,Wednesday,1048.7374422983826,1150.2617747632905,1314.7237740036924,0.253625284,0.142977888,15.82838477254209,19.912903533486986,17.973486682530076,10.830573598661974,1245.1229731062165,1026.1364357479183,1105.9726055158446,-2.682981771,7.917362674917447,0
12/9/21,Thursday,1048.9933142217446,1521.4691152039986,1611.1025292684496,0.53585586,0.058912411,23.820148907864297,9.603670305237756,19.499836134711447,10.290331380122126,1668.0713647871103,1022.2667705620564,1051.2925134128277,1.7454305995310235,8.078034750510831,0
12/10/21,Friday,898.6113649257741,1298.1949903276502,1316.2626977027812,0.464774149,0.013917561,12.28599242395177,9.717712123792264,18.14677798,10.39833171985509,1907.2312372717684,1013.4637518195779,971.0655031,-15.73629571,5.415760753555381,0
12/11/21,Saturday,905.7923388763354,1346.9755572099634,1416.5266372789831,0.56385363,0.051634998,16.836224850574805,11.317035748213438,19.10782813751711,10.621050554516147,1332.092152579866,1001.6203044010934,1045.5465171072726,0.8134888334676437,3.045524622570478,0
12/12/21,Sunday,1046.4099874715273,1332.5762537334826,1440.9820171524188,0.377072117,0.081350514,22.982205687908763,18.335120062374934,19.500332591460953,12.656763512180005,1743.3937725362641,1003.0272783725927,993.0932954923442,4.768135950246047,8.476794388098822,0
12/13/21,Monday,710.3831317005352,1434.694771497065,1695.1633438689419,1.386266323,0.181549816,16.828570761552985,16.016361997195006,17.69172340257854,13.15395056873688,1423.624131120862,988.8270296206442,963.9787045623196,-4.89841942,6.641845758219419,0
12/14/21,Tuesday,718.5072451,1236.2043117407413,1683.6908887884829,1.3433179,0.36198432,18.820150063945142,9.022601395956828,18.200239638334264,13.41791502375103,1801.1582242152172,981.5123828354234,996.9181947203265,-0.954726443,3.1769800626462565,0
12/15/21,Wednesday,856.3111557495129,940.6336104088307,1250.856524710723,0.460750005,0.329802073,23.720928551575174,14.373985319455919,19.32774589248185,12.626640993175164,1937.6997972191982,974.5616457,1102.745618908139,-11.11505381,5.685037942281016,0
12/16/21,Thursday,957.3105696576306,1279.9375903505284,1510.9868221999698,0.578366384,0.180516014,22.107730417682806,11.724709975615234,19.083114679598776,12.929646660371946,1453.2589976583083,974.0062850281898,1024.7162821945058,-12.50313583,5.593496961956316,0
12/17/21,Friday,1062.1815131196008,1069.7286212416343,1358.0840290501656,0.278579991,0.269559402,21.33409198147701,9.847340974024979,20.375700330673812,12.948165067548047,1195.9467838210696,975.4323623655584,969.9128050517749,2.108150779591909,3.726409796900886,0
12/18/21,Saturday,1295.0712433899105,1094.2766636500487,1248.2990178649331,-0.036115562,0.140752663,18.304388603649805,3.8463154556870105,20.585438009684527,11.880919311472843,1689.616877487218,981.3003569756426,1099.753162412528,-7.295630157,5.696213629429422,0
12/19/21,Sunday,1171.5319246404038,1317.2728037510187,1456.5965899151258,0.243326417,0.105766843,21.850305576344777,9.278725269,20.423737993746816,10.587148626718971,1544.8834415888232,992.4728923518793,992.0447891865633,-17.76825662,7.212373676247763,0
12/20/21,Monday,968.0122940073146,1447.656614286727,1438.303442308836,0.485831793,-0.006460905,19.381336599501218,4.916371740451493,20.788418827739417,9.001435732898468,1600.3582335555282,977.4573869808867,952.2977532913188,-11.11778299,4.407501602471521,0
12/21/21,Tuesday,996.1967584194622,1204.2543153472122,1985.3432972691044,0.992922864,0.648607999,22.289028049628925,18.296842997033092,21.283972825694242,10.326327390195079,1432.0309916311269,984.0373948048668,976.1212365517853,-9.663790938,7.416538183176108,0
12/22/21,Wednesday,799.4941270724382,1261.7666025197927,1586.5919650721391,0.984494834,0.257436963,17.51533987441011,6.708136269926939,20.397460157527807,9.231206097405224,1323.1014362678602,985.4484564591997,1061.9416637441034,7.745804977317415,1.4892908613596716,0
12/23/21,Thursday,996.2973728,1540.4429889270475,1224.4764998491526,0.229027129,-0.205114043,19.087155128102296,19.045280290667446,19.96594940187345,10.277001856698396,1732.069636193395,977.6042963959165,1044.9783290677478,1.7911401136846739,9.436533986241733,0
12/24/21,Friday,942.2682722159724,1248.1506358977138,1387.0451991658115,0.472027914,0.111280289,15.05021103723993,10.661105801894223,19.06825212412529,10.393253974965432,1563.9579989112065,970.4021541766961,976.7008650836957,-8.716021982,5.114702539959364,0
12/25/21,Saturday,1064.543712067618,1720.336622836079,1704.2766590858796,0.600945682,-0.009335361,19.82496194996882,12.630887573523207,19.285476887885153,11.648192848942033,1211.288593163255,968.3928125,1089.1387862928984,-5.87765905,7.1460419896072445,0
12/26/21,Sunday,834.5538112895354,1313.1019291263087,1917.6885545739851,1.297860879,0.460426272,15.944995681855776,10.858808889786555,18.44186118867244,11.873919080468994,1637.3750446405788,958.6889694464916,956.1047589619187,13.12084416107226,5.437222973069411,0
12/27/21,Monday,1103.8693028482344,847.8474481688365,1182.8033375524083,0.071506685,0.395066223,14.429767749190034,2.587612339334018,17.734494210056557,11.54123916602364,1597.23372,962.2329246937455,965.8039559964518,9.361024352,3.3529547662860457,0
12/28/21,Tuesday,1306.5477826005156,1350.6683242209065,1124.015122972191,-0.139706073,-0.167808186,21.293305739276942,7.516424380158819,17.59224816572056,10.00117936361303,1434.9402151352872,978.4328799236682,1011.5065247941301,-11.18060428,4.9272467526809915,0
12/29/21,Wednesday,978.2479703086285,1276.2316769765555,1874.1930350743564,0.915867032,0.468536684,21.063698879288303,1.9829222455524786,18.099156594988873,9.326148788702392,1823.9626468484644,977.2024485459976,1027.2810376379714,11.635258596263263,1.1810579641974863,0
12/30/21,Thursday,1080.3423444197883,1457.9505508165491,1577.9228354741808,0.460576681,0.082288308,23.914368674742864,12.459080883667635,18.78875853022324,8.385263159,1376.365367530547,984.3949381034048,1069.8104068411171,-0.806288084,6.376773861425619,0
12/31/21,Friday,1138.0287983422224,1334.6362702539916,1326.3414536247267,0.165472663,-0.006215039,17.844372152124507,8.937483904,19.187924403778176,8.139031459,1466.2027003690316,982.4950998253604,980.2770303472225,7.996116261,5.387529157289641,0
1/1/22,Saturday,919.7559056228328,1172.3088032032451,1606.925817224487,0.747122043,0.370735947,22.04026423418378,15.559699431418736,19.50439615866603,8.557433153418145,1653.7296175936397,980.8006792228025,1084.163091,-1.63307955,4.6168856830635105,0
1/2/22,Sunday,1044.8184963620834,955.1403527421269,972.8504521966245,-0.068880906,0.018541882,22.753987861368316,4.409409619987397,20.47710932716782,7.636090400589694,1515.3525900661443,987.7979437468219,967.1491010878597,11.85829198742175,6.5053991421512745,1
